Dataset,Transform,Sample_Index,Sample_ID,Actual_Stiffness,Original_Ensemble_Prediction,Transformed_Ensemble_Prediction,Signed_Prediction_Change,Absolute_Prediction_Change,Relative_Prediction_Change_Percent,Original_Member_Std,Transformed_Member_Std,Original_Absolute_Error,Transformed_Absolute_Error,Numerically_Unchanged_At_1e_8
Test,mirror_y,55,randomness_0.7417,0.008688955567777157,0.010668745636940003,0.009766997210681439,-0.000901748426258564,0.000901748426258564,8.452244124522988,0.00035342205400200425,0.00041044108694206417,0.001979790069162846,0.001078041642904282,False
Test,mirror_y,56,randomness_0.0440,0.03956732526421547,0.03488902673125267,0.034835470467805864,-5.355626344680925e-05,5.355626344680925e-05,0.15350460722034115,0.00033953767238372763,0.0003860977129921901,0.004678298532962796,0.0047318547964096055,False
Test,mirror_y,57,randomness_0.0631,0.0343242883682251,0.03622714802622795,0.03597915396094322,-0.0002479940652847304,0.0002479940652847304,0.6845531011858459,0.00030754973898400426,0.0004669256657989821,0.0019028596580028534,0.001654865592718123,False
Test,mirror_y,58,randomness_0.1101,0.03572596609592438,0.03678830713033676,0.03666418939828873,-0.00012411773204803328,0.00012411773204803328,0.3373836464078066,0.0004255716459411197,0.0005414931619288374,0.001062341034412384,0.0009382233023643508,False
Test,mirror_y,59,randomness_0.7648,0.014725374057888985,0.01675097309052944,0.015541033819317818,-0.0012099392712116228,0.0012099392712116228,7.223098411492826,0.0008158241192231151,0.00044204128441020264,0.0020255990326404558,0.000815659761428833,False
Test,mirror_y,60,randomness_0.3103,0.03514377400279045,0.036243198066949846,0.03599553182721138,-0.00024766623973846574,0.00024766623973846574,0.6833454356896624,0.0004374352205974826,0.0003858439278458203,0.0010994240641593947,0.000851757824420929,False
Test,mirror_y,61,randomness_0.0881,0.03940906748175621,0.03828203976154328,0.038521884381771086,0.00023984462022780956,0.00023984462022780956,0.6265199600694961,0.0003731428134240655,0.00041010823700255307,0.0011270277202129336,0.0008871830999851241,False
Test,mirror_y,62,randomness_0.1391,0.03866087272763252,0.037186314910650255,0.03688371852040291,-0.0003025963902473436,0.0003025963902473436,0.8137305107387213,0.00036163059039552613,0.0004603797913158944,0.001474557816982268,0.0017771542072296115,False
Test,mirror_y,63,randomness_0.6366,0.02110357955098152,0.021047896519303323,0.01997000686824322,-0.0010778896510601037,0.0010778896510601037,5.121127662669549,0.00037280272888311824,0.0006752459233868235,5.5683031678199074e-05,0.0011335726827383028,False
Test,mirror_y,64,randomness_0.1982,0.035181619226932526,0.0356765016913414,0.0356157124042511,-6.0789287090301514e-05,6.0789287090301514e-05,0.17039026868784873,0.0004027923439094918,0.0003871845070892394,0.0004948824644088745,0.000434093177318573,False
Test,mirror_y,65,randomness_0.2943,0.03517470136284828,0.03553293570876122,0.03564976379275322,0.00011682808399200023,0.00011682808399200023,0.32878815572560305,0.00039265916175486635,0.0005660862729641252,0.0003582343459129361,0.00047506242990493636,False
Test,mirror_y,66,randomness_0.3123,0.03714391961693764,0.034489335119724275,0.034228330850601195,-0.00026100426912308017,0.00026100426912308017,0.7567680508106205,0.0005683259251904571,0.0006413687513458333,0.0026545844972133623,0.0029155887663364424,False
Test,mirror_y,67,randomness_0.7497,0.007547418586909771,0.011677532270550729,0.012499070353806018,0.0008215380832552899,0.0008215380832552899,7.035202851265981,0.00037473814513798925,0.001433625141332115,0.004130113683640958,0.0049516517668962475,False
Test,mirror_y,68,randomness_0.3824,0.0404185950756073,0.03441468551754952,0.03394072651863098,-0.0004739589989185347,0.0004739589989185347,1.3771998546284632,0.00052078792656764,0.0005172627717245516,0.006003909558057782,0.006477868556976317,False
Test,mirror_y,69,randomness_0.1201,0.03461236506700516,0.03754418790340423,0.03738057389855385,-0.0001636140048503834,0.0001636140048503834,0.43579050177177514,0.00043989724464251433,0.0005484875724887618,0.0029318228363990756,0.002768208831548692,False
Test,mirror_y,70,randomness_0.8799,0.00699444767087698,0.00883378330618143,0.008310492150485516,-0.0005232911556959149,0.0005232911556959149,5.923749061511872,0.00042510485425180464,0.00044588508136450924,0.0018393356353044506,0.0013160444796085358,False
Test,mirror_y,71,randomness_0.4454,0.03629140555858612,0.030664356797933577,0.031975891441106796,0.0013115346431732192,0.0013115346431732192,4.277065557956205,0.000964047844560858,0.0008644615430193794,0.0056270487606525435,0.004315514117479324,False
Test,mirror_y,72,randomness_0.6496,0.02062382735311985,0.016070734336972238,0.017157219350337982,0.0010864850133657442,0.0010864850133657442,6.7606432325011,0.00029281336379804735,0.0005887398346343583,0.004553093016147612,0.003466608002781868,False
Test,mirror_y,73,randomness_0.0961,0.03442269563674927,0.03595208898186684,0.03579037487506866,-0.00016171410679817477,0.00016171410679817477,0.44980447973339893,0.0004232159286177456,0.0005241350610185717,0.0015293933451175704,0.0013676792383193956,False
Test,mirror_y,74,randomness_0.5345,0.01858634315431118,0.021180487424135207,0.022427167370915414,0.0012466799467802069,0.0012466799467802069,5.885983272318902,0.0001826520308813798,0.0007703407325956323,0.0025941442698240273,0.003840824216604234,False
Test,mirror_y,75,randomness_0.8168,0.0062795402482151985,0.01133883036673069,0.010258143953979015,-0.0010806864127516757,0.0010806864127516757,9.530845579298216,0.0005780102923575549,0.0009767883451411456,0.005059290118515492,0.003978603705763816,False
Test,mirror_y,76,randomness_0.1011,0.036559849977493286,0.03502665087580681,0.03561055064201355,0.0005838997662067427,0.0005838997662067427,1.6670156912148486,0.0007981868502265683,0.0007194754832969106,0.0015331991016864777,0.0009492993354797349,False
Test,mirror_y,77,randomness_0.0721,0.03727954253554344,0.03856367990374565,0.03846812173724175,-9.555816650390347e-05,9.555816650390347e-05,0.24779317415354338,0.00041499011290005753,0.00036445731736249853,0.0012841373682022095,0.001188579201698306,False
Test,mirror_y,78,randomness_0.7167,0.016387207433581352,0.01165401991456747,0.01110882293432951,-0.0005451969802379598,0.0005451969802379598,4.6781881636950535,0.0007210311267195283,0.0006656213446518482,0.004733187519013882,0.005278384499251842,False
Test,mirror_y,79,randomness_0.8238,0.013117153197526932,0.011955158226191998,0.013505181297659874,0.001550023071467876,0.001550023071467876,12.965307879171375,0.0007811764768967687,0.000582311863493923,0.0011619949713349339,0.0003880281001329422,False
Test,mirror_y,80,randomness_0.7407,0.018954401835799217,0.014214779622852803,0.014480959065258503,0.0002661794424057007,0.0002661794424057007,1.8725541265358037,0.0004965816552400015,0.00043586786906970416,0.004739622212946415,0.004473442770540714,False
Test,mirror_y,81,randomness_0.0390,0.03908586874604225,0.03695358708500862,0.03707863241434097,0.0001250453293323503,0.0001250453293323503,0.3383848205174075,0.0007142386646443946,0.0008148188281305128,0.0021322816610336304,0.00200723633170128,False
Test,mirror_y,82,randomness_0.9249,0.0027470618952065706,0.008397187106311321,0.008569278381764888,0.00017209127545356716,0.00017209127545356716,2.0493919365476976,0.0004478397016540132,0.0002524864700665986,0.005650125211104751,0.005822216486558318,False
Test,mirror_y,83,randomness_0.3654,0.03203712776303291,0.03358266428112984,0.03365784287452698,7.517859339713912e-05,7.517859339713912e-05,0.22386131358667127,0.0005283024663810084,0.00039500478094858424,0.0015455365180969266,0.0016207151114940657,False
Test,mirror_y,84,randomness_0.8298,0.010121873579919338,0.012014842592179775,0.012103203497827054,8.836090564727853e-05,8.836090564727853e-05,0.7354312382318758,0.00031936614736905036,0.0007108155786420678,0.001892969012260437,0.0019813299179077155,False
Test,mirror_y,85,randomness_0.5485,0.024540526792407036,0.023491095378994943,0.021966486051678658,-0.0015246093273162849,0.0015246093273162849,6.490158516318258,0.0004573356405284225,0.00045994711159176555,0.0010494314134120927,0.0025740407407283776,False
Test,mirror_y,86,randomness_0.7678,0.012096458114683628,0.012931043095886708,0.012189083360135555,-0.0007419597357511531,0.0007419597357511531,5.737818134618747,0.000934769373956801,0.0010140282597522164,0.0008345849812030799,9.262524545192684e-05,False
Test,mirror_y,87,randomness_0.6877,0.00928312074393034,0.013873529434204102,0.013107279874384403,-0.0007662495598196994,0.0007662495598196994,5.523104725828245,0.0006195804265684859,0.0008730343566693318,0.0045904086902737624,0.003824159130454063,False
Test,mirror_y,88,randomness_0.9489,0.004402373917400837,0.006822493486106395,0.007052112184464931,0.00022961869835853594,0.00022961869835853594,3.365612570039691,0.0010405426347436689,0.0006968699900380066,0.0024201195687055584,0.0026497382670640944,False
Test,mirror_y,89,randomness_0.0541,0.037917304784059525,0.03507073223590851,0.03508920073509216,1.8468499183653397e-05,1.8468499183653397e-05,0.0526607173737414,0.0006737934943217498,0.0008025064607276255,0.0028465725481510162,0.002828104048967363,False
Test,mirror_y,90,randomness_0.3714,0.03878291696310043,0.03366486057639122,0.03332831561565399,-0.000336544960737227,0.000336544960737227,0.9996921269688612,0.00036160295450816417,0.00029623499599947456,0.005118056386709216,0.005454601347446443,False
Test,mirror_y,91,randomness_0.2472,0.04218277707695961,0.04007003977894783,0.04019328951835632,0.00012324973940849165,0.00012324973940849165,0.3075857675420755,0.0004286972409106019,0.0003900651483851952,0.0021127372980117784,0.0019894875586032867,False
Test,mirror_y,92,randomness_0.3514,0.034423813223838806,0.030358089506626128,0.03089577257633209,0.0005376830697059638,0.0005376830697059638,1.7711360577832347,0.0005386335368874673,0.0004171571316607321,0.004065723717212678,0.0035280406475067146,False
Test,mirror_y,93,randomness_0.4995,0.027025047689676285,0.027240237221121788,0.027625047788023948,0.00038481056690215995,0.00038481056690215995,1.4126549771886052,0.0005646181710731277,0.0011185666297904094,0.00021518953144550323,0.0006000000983476632,False
Test,mirror_y,94,randomness_0.0761,0.035666197538375854,0.03394862860441208,0.03389431610703468,-5.431249737739702e-05,5.431249737739702e-05,0.1599843634636198,0.0003919993886786485,0.000516540926481852,0.001717568933963777,0.001771881431341174,False
Test,mirror_y,95,randomness_0.2132,0.03450039401650429,0.03354946225881576,0.03408134877681732,0.0005318865180015606,0.0005318865180015606,1.5853801586992566,0.0005869054909414319,0.0005707450273120006,0.0009509317576885251,0.00041904523968696455,False
Test,mirror_y,96,randomness_0.8849,0.0015759459929540753,0.00863613374531269,0.007515880279242992,-0.0011202534660696983,0.0011202534660696983,12.97170121615731,0.0012329785827789404,0.0008576411269569854,0.007060187752358615,0.005939934286288917,False
Test,mirror_y,97,randomness_0.6266,0.02275308407843113,0.016261043772101403,0.017112614959478377,0.0008515711873769739,0.0008515711873769739,5.2368790055038765,0.0004956130381370528,0.0004633106552983086,0.0064920403063297265,0.0056404691189527525,False
Test,mirror_y,98,randomness_0.9870,0.0015948686050251126,0.000939031631423859,0.00027306222982588225,-0.0006659694015979766,0.0006659694015979766,70.92086989531583,0.0008457456657246078,0.0012275491064135035,0.0006558369736012537,0.0013218063751992304,False
Test,mirror_y,99,randomness_0.8929,0.0076829856261610985,0.008540288358926774,0.00885420385748148,0.0003139154985547059,0.0003139154985547059,3.6757013974426793,0.0008374840578941235,0.0004648197143926676,0.0008573027327656753,0.0011712182313203812,False
Test,mirror_xy,0,randomness_0.4364,0.029904160648584366,0.02819271422922611,0.028901154547929762,0.0007084403187036514,0.0007084403187036514,2.5128489330383217,0.0010294116984001253,0.0009036552795416365,0.0017114464193582549,0.0010030061006546034,False
Test,mirror_xy,1,randomness_0.8999,0.0001607175508979708,0.0019354157440830023,0.002066601044498384,0.00013118530041538183,0.00013118530041538183,6.778145771338513,0.001302676664390733,0.00048385856176340656,0.0017746981931850315,0.0019058834936004133,False
Test,mirror_xy,2,randomness_0.3463,0.028783505782485008,0.03082413300871849,0.030230356380343437,-0.0005937766283750541,0.0005937766283750541,1.9263368355149084,0.0007648223107890366,0.0004684364980990014,0.002040627226233483,0.001446850597858429,False
Test,mirror_xy,3,randomness_0.0601,0.038523707538843155,0.03914892598986626,0.03976086601614952,0.0006119400262832586,0.0006119400262832586,1.5631080823051442,0.0004659725951167148,0.0004975728730474848,0.0006252184510231046,0.0012371584773063632,False
Test,mirror_xy,4,randomness_0.8679,0.008534790016710758,0.008498804457485677,0.009674561396241187,0.0011757569387555108,0.0011757569387555108,13.83438040770445,0.0004924190851258075,0.000713145906570614,3.5985559225081704e-05,0.0011397713795304291,False
Test,mirror_xy,5,randomness_0.4324,0.03343658149242401,0.032684313505887984,0.03272344842553139,3.913491964340626e-05,3.913491964340626e-05,0.11973609186056858,0.0005980646495096384,0.00048694355066194225,0.0007522679865360274,0.0007131330668926211,False
Test,mirror_xy,6,randomness_0.5435,0.01657457835972309,0.020329218357801437,0.018825286626815797,-0.00150393173098564,0.00150393173098564,7.397882714996265,0.000851384103700825,0.0008194594169887363,0.0037546399980783463,0.002250708267092706,False
Test,mirror_xy,7,randomness_0.3614,0.03378213196992874,0.03368760943412781,0.033373888581991196,-0.0003137208521366147,0.0003137208521366147,0.9312648104344099,0.00020268802402117266,0.00043974444182558425,9.452253580093106e-05,0.0004082433879375458,False
Test,mirror_xy,8,randomness_0.4865,0.028001928701996803,0.03142721988260746,0.030952929332852364,-0.00047429054975509435,0.00047429054975509435,1.5091711946737534,0.000429626148352744,0.0005436709407738413,0.0034252911806106554,0.002951000630855561,False
Test,mirror_xy,9,randomness_0.2773,0.035752955824136734,0.03760512620210647,0.03750176206231117,-0.00010336413979530196,0.00010336413979530196,0.2748671530572126,0.00031560432580799325,0.00011004239587998758,0.001852170377969739,0.001748806238174437,False
Test,mirror_xy,10,randomness_0.6627,0.02130408026278019,0.022804492339491843,0.021534426137804985,-0.0012700662016868584,0.0012700662016868584,5.569368450651331,0.0009751313371816254,0.0006302277083416742,0.001500412076711654,0.00023034587502479553,False
Test,mirror_xy,11,randomness_0.3774,0.034980010241270065,0.03397245183587074,0.03484707400202751,0.0008746221661567674,0.0008746221661567674,2.574504102271693,0.0007347644872700862,0.0008837614242558335,0.001007558405399324,0.0001329362392425565,False
Test,mirror_xy,12,randomness_0.6687,0.01660303585231304,0.021212150156497956,0.019665153697133064,-0.0015469964593648917,0.0015469964593648917,7.292973357021978,0.0005889595048764632,0.0005179568653529208,0.004609114304184914,0.0030621178448200226,False
Test,mirror_xy,13,randomness_0.5896,0.025645151734352112,0.024923408403992653,0.02342892251908779,-0.0014944858849048615,0.0014944858849048615,5.99631423070309,0.0007911659528872577,0.0006787964802747298,0.0007217433303594589,0.0022162292152643204,False
Test,mirror_xy,14,randomness_0.3554,0.03571183979511261,0.03606520816683769,0.03620729371905327,0.00014208555221557895,0.00014208555221557895,0.3939684794228583,0.0008034981800248337,0.0006769528952685635,0.000353368371725081,0.00049545392394066,False
Test,mirror_xy,15,randomness_0.2593,0.034776538610458374,0.03688777014613152,0.036310824751853946,-0.0005769453942775712,0.0005769453942775712,1.5640560326416926,0.0004954891017095303,0.00036196174149072684,0.002111231535673143,0.0015342861413955716,False
Test,mirror_xy,16,randomness_0.6176,0.025575056672096252,0.019655602425336836,0.020152592658996583,0.000496990233659747,0.000496990233659747,2.528491485049104,0.0008669856672082005,0.00039552661461132087,0.005919454246759416,0.005422464013099669,False
Test,mirror_xy,17,randomness_0.9780,3.279328893768252e-06,0.002765930094756186,0.0033123035449534655,0.0005463734501972794,0.0005463734501972794,19.75369700171116,0.0009333868112379688,0.0005553671366129668,0.002762650765862418,0.0033090242160596973,False
Test,mirror_xy,18,randomness_0.2753,0.03773081675171852,0.03786808028817177,0.0380220539867878,0.00015397369861602783,0.00015397369861602783,0.4066055037496107,0.0001852412980594714,0.0002489236965735651,0.00013726353645324846,0.0002912372350692763,False
Test,mirror_xy,19,randomness_0.0701,0.03618176653981209,0.03643096312880516,0.0362755723297596,-0.0001553907990455572,0.0001553907990455572,0.42653497382476047,0.00037331388063519845,0.0005029255345729589,0.00024919658899306973,9.380578994751254e-05,False
Test,mirror_xy,20,randomness_0.2372,0.04343936964869499,0.041466948390007016,0.041192854195833205,-0.0002740941941738115,0.0002740941941738115,0.6609943697710453,0.00048558523235834857,0.0004720462259141491,0.001972421258687976,0.0022465154528617873,False
Test,mirror_xy,21,randomness_0.2803,0.034028586000204086,0.034195809811353686,0.03488035798072815,0.0006845481693744659,0.0006845481693744659,2.001848101129579,0.00047886358609213544,0.0006147662860683264,0.00016722381114959994,0.0008517719805240659,False
Test,mirror_xy,22,randomness_0.8228,0.001965631963685155,0.0053432976827025415,0.005550086311995983,0.00020678862929344143,0.00020678862929344143,3.8700563130304872,0.0006835280984216794,0.000496242601835218,0.0033776657190173866,0.003584454348310828,False
Test,mirror_xy,23,randomness_0.2182,0.03561365231871605,0.03455611541867256,0.03439162969589234,-0.0001644857227802235,0.0001644857227802235,0.47599598735957127,0.0004943971106844354,0.00040478334609022644,0.001057536900043489,0.0012220226228237124,False
Test,mirror_xy,24,randomness_0.6927,0.02150697261095047,0.01978771686553955,0.018453584238886832,-0.0013341326266527176,0.0013341326266527176,6.742226178585156,0.0005758228064852214,0.000590409797058916,0.0017192557454109199,0.0030533883720636375,False
Test,mirror_xy,25,randomness_0.2963,0.0379083976149559,0.038877101987600325,0.038729798048734665,-0.00014730393886566023,0.00014730393886566023,0.37889639745432196,0.0004720838161628573,0.00024504134422968565,0.000968704372644423,0.0008214004337787628,False
Test,mirror_xy,26,randomness_0.3183,0.032574255019426346,0.03256628736853599,0.032899714261293414,0.0003334268927574213,0.0003334268927574213,1.02384066376434,0.000379162271765732,0.0005117986193328299,7.967650890353117e-06,0.0003254592418670682,False
Test,mirror_xy,27,randomness_0.8669,0.000550733064301312,0.003543578088283539,0.0032302655279636385,-0.00031331256031990034,0.00031331256031990034,8.841700465296213,0.0004992933162762454,0.0005753960625714741,0.002992845023982227,0.0026795324636623265,False
Test,mirror_xy,28,randomness_0.5596,0.02113732509315014,0.021663343533873558,0.02177981324493885,0.00011646971106529097,0.00011646971106529097,0.5376349725663302,0.0008512705996039576,0.0005339851713332765,0.0005260184407234192,0.0006424881517887102,False
Test,mirror_xy,29,randomness_0.2653,0.03422939032316208,0.035274706035852435,0.03539719730615616,0.0001224912703037262,0.0001224912703037262,0.347249584955375,0.000698968994951333,0.00040531000679716036,0.0010453157126903562,0.0011678069829940824,False
Test,mirror_xy,30,randomness_0.1361,0.03697212412953377,0.03815213963389397,0.038153987377882004,1.8477439880371094e-06,1.8477439880371094e-06,0.00484309400670046,0.0003634936152391873,0.00035750934133699463,0.001180015504360199,0.001181863248348236,False
Test,mirror_xy,31,randomness_0.7618,0.01672402210533619,0.0158477121964097,0.016011385060846806,0.00016367286443710535,0.00016367286443710535,1.0327854418897477,0.0007347028652018808,0.0009428729584071255,0.0008763099089264884,0.000712637044489383,False
Test,mirror_xy,32,randomness_0.0300,0.04144977033138275,0.03898252472281456,0.03892168253660202,-6.0842186212543836e-05,6.0842186212543836e-05,0.15607554063048124,0.00030690733153364877,0.0002784183297047201,0.0024672456085681888,0.0025280877947807326,False
Test,mirror_xy,33,randomness_0.2893,0.025877267122268677,0.030227553471922873,0.030552740767598154,0.0003251872956752805,0.0003251872956752805,1.0757976029298353,0.0004754190846135676,0.0005830735570521494,0.004350286349654196,0.004675473645329477,False
Test,mirror_xy,34,randomness_0.6436,0.02099030651152134,0.01880144365131855,0.017341987788677217,-0.0014594558626413318,0.0014594558626413318,7.762467019594954,0.0004400723645116956,0.0008542232711954881,0.0021888628602027907,0.0036483187228441225,False
Test,mirror_xy,35,randomness_0.6356,0.015841074287891388,0.01852170117199421,0.01778445728123188,-0.000737243890762327,0.000737243890762327,3.9804329198285457,0.0006417010137088428,0.0006970548354443952,0.0026806268841028207,0.0019433829933404936,False
Test,mirror_xy,36,randomness_0.0551,0.03732594847679138,0.03796341717243194,0.03813541680574417,0.00017199963331222812,0.00017199963331222812,0.4530667840858378,0.00043705074898659066,0.00039442841276313763,0.0006374686956405612,0.0008094683289527893,False
Test,mirror_xy,37,randomness_0.2152,0.03537635877728462,0.03190508782863617,0.03211183398962021,0.0002067461609840393,0.0002067461609840393,0.6480037356251245,0.0008870370007945303,0.0006381843414938709,0.00347127094864845,0.0032645247876644107,False
Test,mirror_xy,38,randomness_0.8659,0.009412657469511032,0.013684233091771603,0.012483291700482369,-0.0012009413912892342,0.0012009413912892342,8.776095695208278,0.0010738589324913476,0.0007835002971883577,0.004271575622260571,0.0030706342309713367,False
Test,mirror_xy,39,randomness_0.6527,0.016307538375258446,0.01739366017282009,0.016772937402129172,-0.000620722770690918,0.000620722770690918,3.568672519317584,0.00030196697055607597,0.00029826826099556004,0.0010861217975616441,0.00046539902687072615,False
Test,mirror_xy,40,randomness_0.3073,0.0371292345225811,0.036227117478847506,0.035936806350946426,-0.00029031112790108005,0.00029031112790108005,0.8013641385367979,0.0004818757562414866,0.0003264349354034775,0.000902117043733594,0.001192428171634674,False
Test,mirror_xy,41,randomness_0.2082,0.03589737415313721,0.03766464963555336,0.037515999376773836,-0.00014865025877952576,0.00014865025877952576,0.39466783898928953,0.0002986247132792836,0.00040282974893617057,0.0017672754824161543,0.0016186252236366286,False
Test,mirror_xy,42,randomness_0.9019,0.002554831327870488,0.0018761396466288715,0.0026092402869835494,0.0007331006403546779,0.0007331006403546779,39.07495061318835,0.0009776922420336135,0.0010499486190020228,0.0006786916812416167,5.4408959113061255e-05,False
Test,mirror_xy,43,randomness_0.2102,0.038845494389534,0.03721804246306419,0.03773598894476891,0.0005179464817047161,0.0005179464817047161,1.39165428224425,0.000272263632285231,0.0005381214240808104,0.0016274519264698056,0.0011095054447650896,False
Test,mirror_xy,44,randomness_0.7137,0.014563924632966518,0.016224480979144574,0.01424840223044157,-0.0019760787487030033,0.0019760787487030033,12.179611484910446,0.0006483515215711671,0.0008364128832887226,0.0016605563461780555,0.0003155224025249478,False
Test,mirror_xy,45,randomness_0.4084,0.033570900559425354,0.03115663640201092,0.031580109149217606,0.00042347274720668654,0.00042347274720668654,1.3591735055821195,0.00038002175419242257,0.00048682112540369857,0.002414264157414435,0.0019907914102077484,False
Test,mirror_xy,46,randomness_0.9479,0.009905030019581318,0.003564971638843417,0.004792978474870324,0.0012280068360269072,0.0012280068360269072,34.446468595899105,0.0011500230371053598,0.0006411695384270163,0.0063400583807379,0.005112051544710994,False
Test,mirror_xy,47,randomness_0.3193,0.03850352391600609,0.03679937720298767,0.038528095185756686,0.0017287179827690166,0.0017287179827690166,4.697682716838657,0.0005793795966778069,0.0004027920448611422,0.0017041467130184187,2.457126975059787e-05,False
Test,mirror_xy,48,randomness_0.2813,0.03455840423703194,0.03746616169810295,0.038333238661289216,0.0008670769631862682,0.0008670769631862682,2.314293548864312,0.00027788633163403374,0.0004956472677364591,0.0029077574610710116,0.00377483442425728,False
Test,mirror_xy,49,randomness_0.9990,0.0025757469702512026,0.0072799215093255045,0.007361196540296077,8.12750309705729e-05,8.12750309705729e-05,1.1164272975534204,0.000745375169627892,0.0003580684026129978,0.004704174539074302,0.004785449570044875,False
Test,mirror_xy,50,randomness_0.0861,0.03853650018572807,0.038480544835329054,0.038033876568078995,-0.00044666826725005965,0.00044666826725005965,1.1607638851307862,0.0004947164727033881,0.000349779351642867,5.595535039901872e-05,0.0005026236176490784,False
Test,mirror_xy,51,randomness_0.9900,0.0056488653644919395,0.004898893274366855,0.004353164741769433,-0.0005457285325974224,0.0005457285325974224,11.139833060926474,0.0004951679243967955,0.00033834124314809696,0.0007499720901250843,0.0012957006227225067,False
Test,mirror_xy,52,randomness_0.6787,0.017087284475564957,0.012462884187698364,0.011347221210598946,-0.0011156629770994186,0.0011156629770994186,8.951884333488767,0.00025533539947025823,0.0007522298184887626,0.004624400287866592,0.005740063264966011,False
Test,mirror_xy,53,randomness_0.5836,0.024796433746814728,0.021872729063034058,0.021732894331216814,-0.0001398347318172441,0.0001398347318172441,0.6393108578918548,0.000294478286253438,0.0011140698047984543,0.00292370468378067,0.0030635394155979143,False
Test,mirror_xy,54,randomness_0.9790,0.0026478071231395006,0.0023696299642324446,0.0026621517026796937,0.0002925217384472491,0.0002925217384472491,12.344616790917433,0.000561668169040909,0.0009070764604639434,0.00027817715890705603,1.4344579540193081e-05,False
Test,mirror_xy,55,randomness_0.7417,0.008688955567777157,0.010668745636940003,0.009617152437567712,-0.0010515931993722912,0.0010515931993722912,9.856765126456873,0.00035342205400200425,0.0005347636801836054,0.001979790069162846,0.0009281968697905547,False
Test,mirror_xy,56,randomness_0.0440,0.03956732526421547,0.03488902673125267,0.03500998318195343,0.00012095645070075989,0.00012095645070075989,0.3466890940595092,0.00033953767238372763,0.00039455882195093476,0.004678298532962796,0.004557342082262036,False
Test,mirror_xy,57,randomness_0.0631,0.0343242883682251,0.03622714802622795,0.036010495573282245,-0.00021665245294570645,0.00021665245294570645,0.5980389424772082,0.00030754973898400426,0.00030042627608866654,0.0019028596580028534,0.001686207205057147,False
Test,mirror_xy,58,randomness_0.1101,0.03572596609592438,0.03678830713033676,0.03693554773926735,0.00014724060893058638,0.00014724060893058638,0.4002375222347953,0.0004255716459411197,0.00048097404984331096,0.001062341034412384,0.0012095816433429704,False
Test,mirror_xy,59,randomness_0.7648,0.014725374057888985,0.01675097309052944,0.01657509934157133,-0.0001758737489581108,0.0001758737489581108,1.0499315353658183,0.0008158241192231151,0.00098323583964566,0.0020255990326404558,0.001849725283682345,False
Test,mirror_xy,60,randomness_0.3103,0.03514377400279045,0.036243198066949846,0.03604909032583237,-0.0001941077411174788,0.0001941077411174788,0.535570124796701,0.0004374352205974826,0.00039407522044038987,0.0010994240641593947,0.0009053163230419159,False
Test,mirror_xy,61,randomness_0.0881,0.03940906748175621,0.03828203976154328,0.03812219575047493,-0.0001598440110683469,0.0001598440110683469,0.4175430882575914,0.0003731428134240655,0.00029045312796112117,0.0011270277202129336,0.0012868717312812805,False
Test,mirror_xy,62,randomness_0.1391,0.03866087272763252,0.037186314910650255,0.037073515355587006,-0.00011279955506324907,0.00011279955506324907,0.30333620132642664,0.00036163059039552613,0.0005298922566555679,0.001474557816982268,0.001587357372045517,False
Test,mirror_xy,63,randomness_0.6366,0.02110357955098152,0.021047896519303323,0.021525475755333902,0.0004775792360305793,0.0004775792360305793,2.269011706669047,0.00037280272888311824,0.00032179659137979714,5.5683031678199074e-05,0.00042189620435238023,False
Test,mirror_xy,64,randomness_0.1982,0.035181619226932526,0.0356765016913414,0.03558683395385742,-8.966773748397827e-05,8.966773748397827e-05,0.25133556608141433,0.0004027923439094918,0.0004967605219100043,0.0004948824644088745,0.00040521472692489624,False
Test,mirror_xy,65,randomness_0.2943,0.03517470136284828,0.03553293570876122,0.03512924537062645,-0.0004036903381347684,0.0004036903381347684,1.1361018449011293,0.00039265916175486635,0.00040511847930783685,0.0003582343459129361,4.5455992221832275e-05,False
Test,mirror_xy,66,randomness_0.3123,0.03714391961693764,0.034489335119724275,0.03435206636786461,-0.0001372687518596677,0.0001372687518596677,0.39800347377866496,0.0005683259251904571,0.000402354562370207,0.0026545844972133623,0.00279185324907303,False
Test,mirror_xy,67,randomness_0.7497,0.007547418586909771,0.011677532270550729,0.012431640736758709,0.0007541084662079801,0.0007541084662079801,6.457772487683439,0.00037473814513798925,0.0008336121111778116,0.004130113683640958,0.004884222149848938,False
Test,mirror_xy,68,randomness_0.3824,0.0404185950756073,0.03441468551754952,0.03385742828249931,-0.000557257235050207,0.000557257235050207,1.6192425607551686,0.00052078792656764,0.000254115890536754,0.006003909558057782,0.006561166793107989,False
Test,mirror_xy,69,randomness_0.1201,0.03461236506700516,0.03754418790340423,0.037616994231939316,7.280632853508273e-05,7.280632853508273e-05,0.1939217029341609,0.00043989724464251433,0.0005513476309471068,0.0029318228363990756,0.0030046291649341583,False
Test,mirror_xy,70,randomness_0.8799,0.00699444767087698,0.00883378330618143,0.008516205288469792,-0.00031757801771163836,0.00031757801771163836,3.5950397095366093,0.00042510485425180464,0.00028299787052811243,0.0018393356353044506,0.0015217576175928123,False
